ID,Min Level,Name,Slot,Weight,Combat Stats,Special Effects,Attributes,Magic Resistance,Health & Mana,Spells,Other Identifiers,Classes,Monster,Location
"00429","30","a stone club","wielded","Wg18","DD5d5","","","","","","","111111111111111111","the troll","Ultima"

"00430","30","a tasteless tunic","on body","Wg3","AC-15 DR+1","","","","","","","011001010110111111","a travelling saleself","Tynstri"

"00431","30","a thneed","on head","Wg4","AC-9 HR+1","","","","Hp+5 Mn+5","","Wis+2","111111111111111111","the truffla tree","Village of the Merkins"

"00432","30","a tooth","wielded","Wg6","DD5d4 HR+2 DR+4","","","","","","(BStab)","111111111110111111","the Lhurgoif","Psionicist School"

"00433","30","a very thin yard long wooden stick","wielded","Wg3","DD4d4 HR+4 DR-2","","","","","","Dex+2","110001010110111111","?","?"

"00434","30","a white silk belt","about waist","Wg25","AC-5","","","","Hp+40","","Str+2","111111111111111111","the holy Draconian","Draconia"

"00435","30","a wood and brass linked waist chain","about waist","Wg1","AC-5","","","","Hp+15","","","111111111111111111","the Gypsy Queen","Elysium Faire"

"00436","30","an onyx necklace","around neck","Wg2","AC-6","","","","Mn+30","","Int+2 AG","111111111111111111","the black queen","Chessboard"

"00437","30","an onyx ring","on finger","Wg1","AC-4 DR+2","","","MR+3","","","Str+2 AG","111111111111111111","the black queen","Chessboard"

"00438","30","Horn of the Unicorn","wielded","Wg3","DD4d6 HR+2 DR+3","","","","","","","000011000100100010","Oberon","Village of Faerise"

"00439","30","Hulio's wide open shirt","on body","Wg3","AC-3","","","","","","Dex+2 Cha+2","111111111111111111","Hulio","Ma Glob's Dancing Parlor"

"00440","30","Kithy's sneaky boots","on feet","Wg1","AC-8","","","","Hp+15","","+Sneak","110100001111101011","Kithy","Stanneg"

"00441","30","leather armour","on body","Wg30","AC-8","","","","","","","111111111111111111","the Squire","Storm Dragons Fortress"

"00442","30","Luminous Leggings","on legs","Wg10","AC-10 HR+1 DR+1","","","","","","Dex+1","100111001110100011","Oberon","Village of Faerise"

"00443","30","rainbow striped leggings","on legs","Wg4","AC-3","","","","Hp+40","","","111111111111111111","Jemara","Tynstri"

"00444","30","some cloth wrappings","on head","Wg15","AC-6","","","","Hp+40","","","111111111111111111","a tomb thief","Great Pyramid"

"00445","30","some small warm boots","on feet","Wg5","AC-4","","","","Mv+60","","SMe+2","111111111111111111","Fritz (shop)","Dwarfen Undermountain Harbour"

"00446","30","the glowing platemail","on body","Wg100","AC-12","","","","","","","111100111011011101","Hidden Treasure Room (a wooden chest)","Rand's Tower"

"00447","30","the Shaman amulet","around neck","Wg5","AC-15","","","","Hp+20","","","111111111111111111","the Shaman","Black Lagoon"

"00448","31","a crystal necklace","around neck","Wg35","","","","","","","Int+6 Wis+6","111111111111111111","Venus","Rome"

"00449","31","a grubby loincloth","about waist","Wg8","AC-13 HR+2 DR-1","","","MR-10","Hp+15","","","111111111111111111","a wicked bog-goblin","Village of the Merkins"

"00450","31","a snail shell","on finger","Wg2","AC-10 HR-1 DR-1","","","","Mn+30","","","010011001000100010","a witch","Village of the Merkins"

"00451","32","a black staff","held","Wg15","","","","","","","5xMagic Missile AG","010111000100100010","the black king","Chessboard"

"00452","32","a handful of leaves","as shield","Wg2","","","","","","","Arm-5 +Sense Life 5xProtection From Evil ON","111111111111111111","an elder merkin","Village of the Merkins"

"00453","32","a pair of platinum arm bands","on arms","Wg32","AC-7","","","","","","Str+1 Wis-2 AG","011000110011010100","a particle","Elemental Canyon"

"00454","32","a pearl crown","on head","Wg20","AC-6","","","MR+5","Mn+30","","AE","111111111111111111","the white king","Chessboard"

"00455","32","a razor sharp hindquarters","on legs","Wg6","AC-8 HR+1 DR+1","","","","","","","111111111111111111","Licky-Kicky","The Lost City of Delray"

"00456","32","a sharp rock","wielded","Wg12","DD5d4 HR+5 DR+3","","","","Mv-40","","","111001110110111111","a merkin","Village of the Merkins"

"00457","32","a white staff","held","Wg15","","","","","","","5xRimefang AE","010111000100100010","the white king","Chessboard"

"00458","32","an onyx crown","on head","Wg20","AC-6","","","MR+5","Mn+30","","Age+30 AG","111111111111111111","the black king","Chessboard"

"00459","32","some platinum leg bands","on legs","Wg32","AC-7","","","","","","Str+1 Int-2 AG","011000110011010100","the cyclops","Elemental Canyon"

"00460","32","the sacred acorn","as light","Wg10","HR+1","","","","","","Con+2 OG","110110011011001001","the merkin shaman","Village of the Merkins"

"00461","33","a foraging sack","on arms","Wg3","","","","","Mv-50","","Cap+73 Arm+10 Dex-2","111111111111111111","a merkin gatherer","Village of the Merkins"

"00462","33","a halfling poleaxe","wielded","Wg10","DD5d6 HR+1 DR+1","","","","","","AE","011110111011001101","the palace guard","The Lost City of Delray"

"00463","33","a halfling's breastplate","on body","Wg10","AC-13","","","","","","AE","111110111011011101","the palace guard","The Lost City of Delray"

"00464","33","a lucky feather","held","Wg2","","","","","","5xSanctuary","OG","111111111111111111","a merkin lover","Village of the Merkins"

"00465","33","a necklace of animal teeth","around neck","Wg2","AC-10 HR+1","","","","Hp+20","","ON","110111011110101011","the merkin chieftain","Village of the Merkins"

"00466","33","a pair of bog boots","on feet","Wg6","AC-10 DR+2","","","","Mv+40","","Dex-2","111111111111111111","a merkin","Village of the Merkins"

"00467","33","a pair of flippers","on feet","Wg8","AC-5 HR-1","","","","Mv-50","","Dex-1 Cha-1 +Waterbreath","111111111111111111","Jakat the Junkmaster (shop)","The Lost City of Delray"

"00468","33","a Proud to be a Troll shirt","on body","Wg1","AC-15","","","","Hp+8","","","111111111111111111","a mean ol' ugly troll","Stanneg"

"00469","34","a bamboo club","wielded","Wg6","DD4d6 HR+7 DR+3","","","","","","","000000000010000000","a merkin guard","Village of the Merkins"

"00470","34","a bamboo spear","wielded","Wg12","DD5d6 HR+4 DR+3","","","","","","","111111111111111111","a merkin guard","Village of the Merkins"

"00471","34","a broken lamp","as light","Wg6","","","","","Mv+10","","(NoInf)","111111111111111111","Jakat the Junkmaster (shop)","The Lost City of Delray"

"00472","34","a pair of pixie wings","on body","Wg1","AC-5","","","MR+5","Mn+30","","Dex+2 Cha+4 OG","010111001101100011","a pixie","Village of the Merkins"

"00473","34","a wooden spear","wielded","Wg5","DD3d9","","","","","","","111001110111111111","?","?"

"00474","34","an elemental amulet","around neck","Wg3","AC-7","","","MR-4","","","SPh+2 SMe+2 SMa+2 ON","111111111111111111","the elemental guardian","Elemental Canyon"

"00475","34","an elemental bracelet","around wrist","Wg3","AC-7","","","","Hp+25","","ON","111111111111111111","the elemental guardian","Elemental Canyon"

"00476","35","a black night's visor","on head","Wg5","AC-8","","","","","","Str+1 Con+2","111110111011011101","Arachnos","Arachnos"

"00477","35","a blue shield","as shield","Wg25","AC-12","","","","","","","111111111111111111","the Nameless Undead Hero","Graveyard"

"00478","35","a copper ring","on finger","Wg1","AC-8","","","","","","Wis+2","111111111111111111","a powerful mage","Draconia"

"00479","35","a dark shadowsword","wielded","Wg12","DD5d6 HR+3 DR+3","","","","","","AG","111111111111111111","a Swordwraith","Undertemple"

"00480","35","a halberd","wielded","Wg16","DD3d12 HR-2 DR+6","","","","","","","001000110001000100","Aglandiir","Three of Swords"

"00481","35","a hat made of mud and sticks","on head","Wg5","AC-12","","","","","","Int-2 Wis-2 Cha-2","111111111111111111","a merkin","Village of the Merkins"

"00482","35","a knife","wielded","Wg8","DD4d6 HR+4 DR+4","","","","","","Dex+2 (BStab)","111101110111110111","Duwick","Bandit Caves"

"00483","35","a large round shield","as shield","Wg15","AC-10","","","","Hp+40","","","111111111111111111","the Ancient Green Dragon","Draconia"

"00484","35","a long raincoat","about body","Wg8","AC-7","","","","","","","111111111111111111","Fritz (shop)","Dwarfen Undermountain Harbour"

"00485","35","a long scraper","held","Wg10","DD6d3 HR-1 DR+5","","","","","","Con+1","011001111101110111","a croupier","Ma Glob's Dancing Parlor"

"00486","35","a nice jacket","on body","Wg5","AC-4","","","","Hp+20","","Cha+2","111111111111111111","Bunny","Ma Glob's Dancing Parlor"

"00487","35","a nicely folded sail","held","Wg65","","","","","Mv-150","","Arm-2","111111111111111111","Fritz (shop)","Dwarfen Undermountain Harbour"

"00488","35","a pair of Troll Power!!! gauntlets","on hands","Wg1","AC-4","","","","","","Str+4","111111111111111111","a mean ol' ugly troll","Stanneg"

"00489","35","a pentagram medallion","around neck","Wg5","","","","","Mn+20","3xBlindness","Arm-5 OE","111111111111111111","a small satanic","Gragloy Castle"

"00490","35","pointiff's headress","on head","Wg5","AC-6","","","","Mn+13","","Wis+3","111111111111111111","Arachnos","Arachnos"

"00491","35","a shadow armor","on body","Wg45","AC-15","","","","","","SPo+20","111111111111111111","the Poisonlord","Assassin Caves"

"00492","35","a short sword","wielded","Wg10","DD5d5 HR+4","","","","","","Dex+3","111000110010011101","Aglandiir","Three of Swords"

"00493","35","a Uncle-Juan's T-shirt","on body","Wg10","AC-7","","","","","","","011111111101110111","a man drying dishes","Ma Glob's Dancing Parlor"

"00494","35","a wizard's hat","on head","Wg5","AC-6","","","","Mn+17","","Int+3","111111111111111111","Arachnos","Arachnos"

"00495","35","an egyptian mace","wielded","Wg14","DD6d5 HR-2 DR+5","","","","","","","111111111111111111","a tomb thief","Great Pyramid"

"00496","35","an obsidian dirk","wielded","Wg8","DD6d5 HR+1 DR+2","","","","","","","111111111111111111","a tomb thief","Great Pyramid"

"00497","35","Chastity's belt","about waist","Wg8","AC-15","","","","Mn+25","","Str+2 Int+2","010111001101110011","Chastity","Tynstri"

"00498","35","sand-colored robes","about body","Wg5","AC-15","","","","","","SPh+5","000001000000000010","a pyramid watcher","Great Pyramid"

"00499","35","sapphire-eyed sssilver ssnake","on arms","Wg5","AC-10 HR+1","","","","Mn+25","","AG","000001000000100010","AudreyII","Tynstri"

"00500","35","scale mail","on body","Wg20","AC-15","","","","","","","111111111111111111","?","?"

"00501","35","some thick furlined trousers","on legs","Wg6","AC-7","","","","Mv-20","","SMe+3 Cha+2","111111111111111111","Fritz (shop)","Dwarfen Undermountain Harbour"

"00502","36","a dark belt","about waist","Wg5","AC-7","","","","","","AG","111111111111111111","the torturer","Assassin Caves"

"00503","36","a flame lance","wielded","Wg16","DD3d11","","","","","","","001000110001000100","the blue flame","Elemental Canyon"

"00504","36","a little pixie crown","around wrist","Wg1","AC-9 HR+2","","","","Mv+40","","Dex+1 OG","010111001101100011","the pixie queen","Village of the Merkins"

"00505","36","a little silver star","around neck","Wg3","AC-13","","","","","","","111111111111111111","Jakat the Junkmaster (shop)","The Lost City of Delray"

"00506","36","a morning star","wielded","Wg12","DD4d7","","","","","","","111110111011011101","?","?"

"00507","36","a rulebook","held","Wg5","","","","","","","Wis+2","111111111111111111","Hopper","Chessboard"

"00508","36","a spiked mace","wielded","Wg5","DD4d8 HR+2 DR+6","","","","","","AG","111110111011011101","?","?"

"00509","36","a thin flexible stick","wielded","Wg6","DD5d7 HR+5 DR+4","","","","","","ON","010111011110100011","the merkin chieftain","Village of the Merkins"

"00510","36","an avalanche","held","Wg18","DD4d8 HR-7 DR+21","","","","","","","001000100001000100","the rock monster","Elemental Canyon"

"00511","36","an hourglass","held","Wg5","","","","","","","Int+2","111111111111111111","Hermes","Chessboard"

"00512","36","an icicle","wielded","Wg4","DD3d6","","","","","","","111111111111111111","?","?"

"00513","36","elemental wand of lightning","held","Wg6","","","","","","","7xLightning Breath","000001000100100010","the illusionist","Elemental Canyon"

"00514","36","the cloak of stench","about body","Wg8","AC-10 HR+2","","","MR+5","","","Con-1 Cha-2 OE","111111111111111111","the greater stench beast","Village of the Merkins"

"00515","36","the shock whip","wielded","Wg10","DD2d12","","","","","","","111111111111111111","the magneto","Elemental Canyon"

"00516","38","a carved and polished ruby","as light","Wg5","","","","MR+5","","","(NoInf)","111111111111111111","Aaron's Chambers (ground)","Barrow Citadel of the Crimson Fists"

"00517","38","the Stone of Surrender","held","Wg10","","","","","","","4xSleep","010001000100100010","?","?"

"00518","39","a robe of triskelion","about body","Wg3","AC-9","","","","Mn+50","","Int+1","010111001101100011","the apprentice","Psionicist School"

"00519","40","a banded ring","on finger","Wg2","AC-1","","","","Mn+30","","Age+10","001010010001100010","Haemon","Mahn-Tor"

"00520","40","a beautiful ice pendant","around neck","Wg5","HR+5 DR+5","","","","Hp+50 Mn+50","","(NoRent)","111111111111111111","the mad general","The Lost City of Delray"

"00521","40","a big zither","held","Wg20","","","","","Mn+90","","10xMystic Shield","010000000000000000","Aglandiir","Three of Swords"

"00522","40","a billowing white cape","about body","Wg5","AC-5","","","","","","Age+20","011010010011011000","Creon","Mahn-Tor"

"00523","40","a black drow cloak","about body","Wg4","AC-12 DR+1","","","","","","AG","111111111111111111","a drow noble","Shaalziran'dar"

"00524","40","a black drow longsword","wielded","Wg5","DD6d6 HR+6 DR+3","","","","","","AG","111111111111111111","a drow commoner","Shaalziran'dar"

"00525","40","a black leather hood","on head","Wg5","AC-5","","","","","","","011010010011011000","?","?"

"00526","40","a black minotaur's vambraces","on legs","Wg9","AC-9","","","","","","","001011110000000100","Aegithus","Mahn-Tor"

"00527","40","a black plate neckguard","around neck","Wg10","AC-9","","","","","","Wis+1 AG","001010010101100010","?","?"

"00528","40","a blood red stone","held","Wg2","","","","","Hp+20","","Arm-3","011010010011011000","the lamia","Thalos"

"00529","40","a broach of life","around neck","Wg5","AC-2","","","","Hp+50","","","101110011111100011","Jocasta","Mahn-Tor"

"00530","40","a carved wooden ring","on finger","Wg3","AC-1 HR+1 DR+1","","","","","","","011010010011011000","Balthazar","Mahn-Tor"

"00531","40","a catnip charm","around neck","Wg2","HR+1","","","","","","Con+1","111111111111111111","a villager","Village of Miqi'erke"

"00532","40","a crested shield","as shield","Wg20","AC-11","","","","","","SPh+10 Con+2","111111111111111111","the Draconian King","Draconia"

"00533","40","a crystal scarab","as light","Wg1","","","","","Mn+50","","","111111111111111111","the Zombie Guardian","Undertemple"

"00534","40","a dragon tailed whip","wielded","Wg14","DD6d6 HR+3 DR+5","","","","","","","111111111111111111","the Ancient Green Dragon","Draconia"

"00535","40","a drow crossbow","wielded","Wg7","DD8d8 HR+5 DR+5","","","","","","AG","000000000000010000","a drow weaponsmith (shop)","Shaalziran'dar"

"00536","40","a folded white cloth","on arms","Wg4","AC-8","","","","","","SPh+10 Cha+4 +Dodge","110111011110101001","a Waiter","Ma Glob's Dancing Parlor"

"00537","40","a foul spider scarab","as light","Wg5","DR+1","","","","","","AG","111111111111111111","a drow noble","Shaalziran'dar"

"00538","40","a Fugu blade","wielded","Wg10","DD4d6 HR+5 DR+5","","","","","","","111000110010011101","Tokugawa Yoshikatsu","Samurai Tower"

"00539","40","a fur cloak","about body","Wg10","AC-10","","","","Hp+50","","Str+1","111111111111111111","the Draconian King","Draconia"

"00540","40","a gilded gold breast plate","on body","Wg18","AC-15","","","","Hp+25","","","101110011011000000","Creon","Mahn-Tor"

"00541","40","a gleaming sword","wielded","Wg12","DD5d6 HR+4 DR+4","","","","","","","111111111111111111","the Knight","Storm Dragons Fortress"

"00542","40","a glowing mace","wielded","Wg24","DD4d6 HR+1 DR+6","","","","","","(bless) AE","001110101001010100","Friar Fredrick","Shaalziran'dar"

"00543","40","a gnarled magius staff","wielded","Wg10","DD4d4 HR+3 DR+3","","","","","","","001010010101100010","Haemon","Mahn-Tor"

"00544","40","a golden armor","on body","Wg30","AC-15","","","","","","AE","001000110001000100","an angel guard","Heaven"

"00545","40","a golden holy symbol","around neck","Wg3","AC-2","","","","Mn+10","","","101110011011000000","Jocasta","Mahn-Tor"

"00546","40","a golden wedding ring","on finger","Wg1","HR+3 DR+3","","","","","","","111111111111111111","the Jeweler (shop)","City of Midgaard"

"00547","40","a green bladed spear","wielded","Wg15","DD4d6 HR+5 DR+2","","","","","","Str+8 AG","100000010010000100","Pem","Shaalziran'dar"

"00548","40","a green helmet","on head","Wg8","AC-10","","","","Hp+40","","","111111111111111111","the General","Graveyard"

"00549","40","a heavy woolen robe","about body","Wg10","AC-15","","","","","","","101110011011000000","Jocasta","Mahn-Tor"

"00550","40","a helm of dragon kind","on head","Wg15","AC-8","","","","Hp+50","","","111111111111111111","the Great Red Dragon","Draconia"

"00551","40","a holy sword","wielded","Wg7","DD6d6 HR+5 DR+5","","","","","","AE","011111111101110111","Akkadian","Shaalziran'dar"

"00552","40","a horn of life","held","Wg5","","","","","","","8xCure Light","011010010011011000","Balthazar","Mahn-Tor"

"00553","40","a horned minotaur helm","on head","Wg8","AC-10","","","","","","","001011110001000100","Xanthias","Mahn-Tor"

"00554","40","a huge crossbow","wielded","Wg15","DD3d5 HR+1 DR+1","","","","","","","011010010011011000","Balthazar","Mahn-Tor"

"00555","40","a huge mace named Dawnbringer","wielded","Wg14","DD5d5 HR+3 DR+3","","","","","","","101110011011000000","?","?"

"00556","40","a huge mithril mace","wielded","Wg13","DD4d4 HR+2 DR+2","","","","","","","101110011011000000","Jocasta","Mahn-Tor"

"00557","40","a huge tower shield","as shield","Wg14","AC-10","","","","","","","101110011011000000","Creon","Mahn-Tor"

"00558","40","a major globe of invulnerability","about body","Wg1","AC-15","","","MR-5","","","","011011110011011101","Xanthias","Mahn-Tor"

"00559","40","a minor globe of invulnerability","about body","Wg1","AC-15","","","MR-5","","","SPo-5","101110011111100011","Xanthias","Mahn-Tor"

"00560","40","a necklace of accuracy","around neck","Wg2","AC-10 HR+2","","","","","","","111111111111111111","Jonas the Dungeon Keeper","Gigantia"

"00561","40","a pair of black combat boots","on feet","Wg4","AC-8","","","","","","Dex-1","111111110011011111","?","?"

"00562","40","a pair of black leather pants","on legs","Wg5","AC-7","","","","","","","011010010011011000","Astyanax","Mahn-Tor"

"00563","40","a pair of black leather sleeves","on arms","Wg5","AC-7","","","","","","","011010010011011000","Astyanax","Mahn-Tor"

"00564","40","a pair of black minotaur greaves","on legs","Wg9","AC-9","","","","","","","001011110001000100","Aegithus","Mahn-Tor"

"00565","40","a pair of dragon scale leggings","on legs","Wg15","AC-8","","","","","","","111110111011011101","Tiamat","Draconia"

"00566","40","a pair of dragon skin gloves","on hands","Wg5","AC-8","","","","","","Dex+2","111111111111111111","the dragon master","Draconia"

"00567","40","a pair of drow boots","on feet","Wg1","AC-10 HR+1","","","","Hp+25","","+Sneak AG","111111111111111111","a drow commoner","Shaalziran'dar"

"00568","40","a pair of elastic gloves","on hands","Wg4","AC-9","","","","Hp-10","","Dex+2 Cha-2","110111011110111111","a dish washer","Ma Glob's Dancing Parlor"

"00569","40","a pair of elven boots","on feet","Wg1","AC-10 HR+1","","","","Hp+25","","","111111111111111111","the Elven archer","Great Elven City of Illir"

"00570","40","a pair of minotaur combat gloves","on hands","Wg6","AC-8 HR+1 DR+1","","","","","","","011010010011011000","Aegithus","Mahn-Tor"

"00571","40","a pair of sphinxian leggings","on legs","Wg20","AC-9","","","","Mv+100","","Str+3","111111111111111111","Through the Hole in the Sand (ground)","Great Pyramid"

"00572","40","a pair of spiked gauntlets","on hands","Wg10","AC-8 HR+4 DR+2","","","","","","","111111111111111111","the Draconian King","Draconia"

"00573","40","a pair of tight leather pants","on legs","Wg5","AC-11","","","","Mv+70","","AG","111111111111111111","a drow commoner","Shaalziran'dar"

"00574","40","a pair of wire rimmed spectacles","on head","Wg2","AC-1","","","","","","Int+4","001011110001000100","Haemon","Mahn-Tor"

"00575","40","a piece of catnip","on head","Wg1","","","","","","","+Berzerk (NoRent)","111111111111111111","a villager","Village of Miqi'erke"

"00576","40","a ring with a very small diamond","on finger","Wg1","AC-10","","","","Mn+20","","Int+2 Wis+2","111111111111111111","Bunny (a small jacket)","Ma Glob's Dancing Parlor"

"00577","40","a robust wooden stick","wielded","Wg13","DD6d3 HR+4 DR+5","","","","","","Arm+2 Str+2 +Berzerk","001000010000000100","one completely insane drummer","Ma Glob's Dancing Parlor"

"00578","40","a ruby dagger","wielded","Wg8","DD5d6 HR+5 DR+5","","","","","","(BStab)","111011110111111111","the battle mistress","High Tower of Sorcerery"

"00579","40","a runic scepter","as light","Wg3","HR+2 DR+2","","","","","","(NoInf)","111111111111101111","Bob the Mad Alchemist","Gigantia"

"00580","40","a scourge","wielded","Wg7","DD6d5 DR+8","","","","","","AG","111111111111111111","a drow torturer","Shaalziran'dar"

"00581","40","a shiny shield","as shield","Wg15","AC-10","","","","","","","111111111111111111","the Knight","Storm Dragons Fortress"

"00582","40","a spiked buckler","as shield","Wg5","AC-10 DR+2","","","","","","","001011110001000100","Xanthias","Mahn-Tor"

"00583","40","a studded ring","on finger","Wg1","AC-5 DR+1","","","","","","","001011110001000100","Xanthias","Mahn-Tor"

"00584","40","a studded spider necklace","around neck","Wg5","AC-10 DR+2","","","","","","AG","111111111111111111","a drow noble","Shaalziran'dar"

"00585","40","a suit of black minotaur chainmail","on body","Wg12","AC-15","","","","","","Str+1 Con+1","001011110001000100","Xanthias","Mahn-Tor"

"00586","40","a suit of spiked garde armor","on body","Wg8","AC-7 DR+2","","","","","","","001011110001000100","Aegithus","Mahn-Tor"

"00587","40","a thick marble bracelet","around wrist","Wg8","AC-4","","","","","","Con+1","001011110001000100","Thesus","Mahn-Tor"

"00588","40","a thick marble ring","on finger","Wg5","AC-4","","","","","","","001011110001000100","Thesus","Mahn-Tor"

"00589","40","a thinking cap","on head","Wg5","","","","","Mn+50","","Age+50 Int+2 Wis+2 AG","010111001100100010","Turing","Chessboard"

"00590","40","a troll belt","about waist","Wg10","AC-12 DR+1","","","","","","Int-2","111111111111111111","Troll King","Troll Caves"

"00591","40","a waterfall cloak","about body","Wg20","AC-8","","","MR+2","","","ON","111111111111111111","the Water Ruler","Elemental Canyon"

"00592","40","a white knight's belt","about waist","Wg14","AC-16","","","","","","AE","011100101011010101","Akkadian","Shaalziran'dar"

"00593","40","an angel's halo","about waist","Wg1","AC-10","","","","","","AE","111111111111111111","Saint Petrus","Heaven"

"00594","40","an elven bow","wielded","Wg12","DD8d8 HR+5 DR+5","","","","","","","000000000000010000","the Elven archer","Great Elven City of Illir"

"00595","40","an emerald sword","wielded","Wg14","DD5d8 HR+5 DR+5","","","","","","","111001111111111111","the Draconian King","Draconia"

"00596","40","an ivory hilted longsword","wielded","Wg15","DD6d7 HR+2 DR+2","","","","","","","111111111111111111","?","?"

"00597","40","an well made elven chainmail","on body","Wg40","AC-15","","","","Hp+57 Mn+75","","","111111111111111111","the Elven archer","Great Elven City of Illir"

"00598","40","boots of striding","on feet","Wg5","AC-5","","","","Mv+30","","","001011110001000100","Thesus","Mahn-Tor"

"00599","40","burnished chainmail","on body","Wg50","AC-15","","","","","","","111111111111111111","the Knight","Storm Dragons Fortress"

"00600","40","crown of magic","on head","Wg10","AC-10","","","","Mn+50","","","000111001101100010","Bob the Mad Alchemist","Gigantia"

"00601","40","drow chainmail","on body","Wg30","AC-15 HR+1 DR+1","","","","","","AG","111111111111111111","a drow armourer (shop)","Shaalziran'dar"

"00602","40","Gontran's garrote","wielded","Wg1","DD5d6 HR+2 DR+4","","","","","","AG","100000000010001000","the Master of Assassins","Assassin Caves"

"00603","40","rod of security","held","Wg3","","","","","","10xSanctuary","","111111111111111111","Atrolicus master giant","Gigantia"

"00604","40","the belt of life","about waist","Wg9","AC-8","","","","","","Con+3","011010010011011000","Balthazar","Mahn-Tor"

"00605","40","the mimicry of a saddened face","on head","Wg40","AC-8","","","","Hp+20","","Age+5 Str+1 Cha-2 AE","111111111111111111","a sad wallflower","Ma Glob's Dancing Parlor"

"00606","40","the ring of Galadriel","on finger","Wg1","AC-12","","","","Mn+50","","Int+2 Wis+2 Cha+5","010111001100100010","Queen Galadriel","Great Elven City of Illir"

"00607","40","the rod of weaponry","wielded","Wg24","DD5d5 HR+3 DR+3","","","","","","(bless)","001011110001000100","Aegithus","Mahn-Tor"

"00608","40","the shadow shield","as shield","Wg15","AC-15","","","","","","SPh-3","001010010101100010","Pythian","Mahn-Tor"

"00609","40","Trollish loincloth","about waist","Wg12","AC-15","","","","","","","111111111111111111","Troll","Troll Caves"

"00610","40","Xanthias' Great Axe","wielded","Wg20","DD7d7 HR+3 DR+3","","","","","","(bless)","011011110011011101","Xanthias","Mahn-Tor"

"00611","42","a dowsing rod","wielded","Wg10","DD6d6 HR+10 DR+10","","","","","","(bless) (2Hand) ON","011110111001010011","the ghost of Wally the Watermaster","Rage of the Gods"

"00612","42","a gavel","held","Wg8","","","","","Mn+70","","Wis+2 ON","111111111111111111","the judge","Ultima"

"00613","42","a suit of chainmail","on body","Wg20","AC-16","","","","","","AG","111100111011010101","a gnoll","Swamp"

"00614","42","rare herbs","held","Wg1","","","","","","1xRegeneration","","010111001100100010","the baby rainbow dragon","Elemental Canyon"

"00615","43","a bracelet of deadly nightshade","around wrist","Wg1","AC-12","","","","Hp+50","","","111111111111111111","the strawberry blond wood nymph","Tynstri"

"00616","43","a HUGE golden necklace","around neck","Wg40","AC-13 HR+2","","","","Hp+40","","Con+1 Cha+3","010000000000000000","Hulio","Ma Glob's Dancing Parlor"

"00617","44","some big soft boots","on feet","Wg8","AC-8","","","","Mv+40","","","111111111111111111","Pudlum (shop)","Dwarfen Undermountain Harbour"

"00618","45","a crimson platemail","on body","Wg25","AC-20 HR-1 DR+2","","","","Hp+40","","AE","001000100001000000","Primarch Morgan","Barrow Citadel of the Crimson Fists"

"00619","45","a crimson platemail","on body","Wg25","AC-16","","","","","","AE","001000100001000000","Primarch Morgan","Barrow Citadel of the Crimson Fists"

"00620","45","a dragon's tooth knife","wielded","Wg8","DD4d8 DR+6","","","","","","Dex+1 (BStab)","111011110111111111","the dragon master","Draconia"

"00621","45","a fiery dagger","wielded","Wg11","DD3d7 HR+2 DR+6","","","","","","(BStab) AE","110111011111111111","the Fire Ruler","Elemental Canyon"

"00622","45","a flame red cape","about body","Wg20","","","","","Hp+45 Mn+45","","SPh+2 SMe-1 ON","111111111111111111","the Fire Ruler","Elemental Canyon"

"00623","45","a flaming sword","wielded","Wg8","DD4d10 HR+2 DR+5","","","","","","AG","111001110111111111","the Fire Ruler","Elemental Canyon"

"00624","45","a flaming whip","wielded","Wg12","DD5d8 HR+4 DR+2","","","","","","AG","111001110111111111","the Balrog","Moria Mountains"

"00625","45","a fleshform tire","about waist","Wg80","","","","","Hp+50 Mv-50","","Arm-14 Dex-2 AG","011110111001000101","a very fat Fryer","Ma Glob's Dancing Parlor"

"00626","45","a floppy-brimmed sunhat","on head","Wg2","AC-10","","","","Hp+25","","SPh+5 AE","010011001000100010","Rose (shop)","Tynstri"

"00627","45","a full white chef suit","on body","Wg23","","","","","Mn+30","","Arm-15 SPo+15 Cha+3","010111001010101011","a Chef","Ma Glob's Dancing Parlor"

"00628","45","a golden mask","on head","Wg10","AC-5","","","","Hp+25 Mn+100 Mv+100","","","111111111111111111","Ramses the Damned","Great Pyramid"

"00629","45","a guard spear","wielded","Wg15","DD1d25 HR-2","","","MR+5","","","","111001110110111111","the guard","Psionicist School"

"00630","45","a humming hurricane helmet","on head","Wg10","AC-7","","","","","","SPo-5 ON","001000110001010100","the Air Ruler","Elemental Canyon"

"00631","45","a lion's paw","wielded","Wg8","DD4d12 DR+6","","","","","","Arm+5","111111111111111111","an androsphinx","Great Pyramid"

"00632","45","a necklace of power","around neck","Wg2","AC-10 DR+2","","","","","","AE","111111111111111111","Jonas the Dungeon Keeper","Gigantia"

"00633","45","a robe of protection","on body","Wg20","AC-20","","","","","","SPh+10 SPo+10","010011001111100011","the master summoner","High Tower of Sorcerery"

